secu_code,secu_abbr,chi_spelling,listed_date,listed_sector,industry_code,first_industry_name,second_industry_name,third_industry_name
"600023.SH","浙能电力","ZNDL","2013.12.19",1,"410101","公用事业","电力","火力发电"
"600031.SH","三一重工","SYZG","2003.07.03",1,"640601","机械设备","工程机械","工程机械整机"
"600057.SH","厦门象屿","XMXY","1997.06.04",1,"420802","交通运输","物流","原材料供应链服务"
"600299.SH","安迪苏","ADS","2000.04.20",1,"220315","基础化工","化学制品","食品及饲料添加剂"
"600661.SH","昂立教育","ALJY","1993.06.14",1,"461102","社会服务","教育","培训教育"
"600685.SH","中船防务","ZCFW","1993.10.28",1,"650401","国防军工","航海装备Ⅱ","航海装备Ⅲ"
"688235.SH","百济神州","BJSZ","2021.12.15",7,"370102","医药生物","化学制药","化学制剂"
"688981.SH","中芯国际","ZXGJ","2020.07.16",7,"270106","电子","半导体","集成电路制造"
"600615.SH","丰华股份","FHGF","1992.09.10",1,"240301","有色金属","工业金属","铝"
"000878.SZ","云南铜业","YNTY","1998.06.02",1,"240302","有色金属","工业金属","铜"
"002304.SZ","洋河股份","YHGF","2009.11.06",1,"340501","食品饮料","白酒Ⅱ","白酒Ⅲ"
"002946.SZ","新乳业","XRY","2019.01.25",1,"340702","食品饮料","饮料乳品","乳品"
"300423.SZ","?辉科技","SHKJ","2015.02.17",6,"630801","电力设备","电网设备","输变电设备"
"300652.SZ","雷迪克","LDK","2017.05.16",6,"280204","汽车","汽车零部件","轮胎轮毂"
"300772.SZ","运达股份","YDGF","2019.04.26",6,"630601","电力设备","风电设备","风电整机"
"300837.SZ","浙矿股份","ZKGF","2020.06.05",6,"640203","机械设备","专用设备","能源及重型设备"
"300942.SZ","易瑞生物","YRSW","2021.02.09",6,"370504","医药生物","医疗器械","体外诊断"
"301073.SZ","君亭酒店","JTJD","2021.09.30",6,"460901","社会服务","酒店餐饮","酒店"
"600826.SH","兰生股份","LSGF","1994.02.04",1,"460803","社会服务","专业服务","会展服务"
"601107.SH","四川成渝","SCCY","2009.07.27",1,"420901","交通运输","铁路公路","高速公路"
"601988.SH","中国银行","ZGYH","2006.07.05",1,"480201","银行","国有大型银行Ⅱ","国有大型银行Ⅲ"
"603861.SH","白云电器","BYDQ","2016.03.22",1,"630802","电力设备","电网设备","配电设备"
"688192.SH","迪哲医药","DZYY","2021.12.10",7,"370102","医药生物","化学制药","化学制剂"
"688393.SH","安必平","ABP","2020.08.20",7,"370504","医药生物","医疗器械","体外诊断"
"603195.SH","公牛集团","GNJT","2020.02.06",1,"360311","轻工制造","家居用品","其他家居用品"
"688347.SH","华虹公司","HHGS","2023.08.07",7,"270106","电子","半导体","集成电路制造"
"603026.SH","石大胜华","SDSH","2015.05.29",1,"630702","电力设备","电池","电池化学品"
"002157.SZ","正邦科技","ZBKJ","2007.08.17",1,"110702","农林牧渔","养殖业","生猪养殖"
"300732.SZ","设研院","SYY","2017.12.12",6,"620601","建筑装饰","工程咨询服务Ⅱ","工程咨询服务Ⅲ"
"603180.SH","金牌家居","JPJJ","2017.05.12",1,"360308","轻工制造","家居用品","定制家居"
"603043.SH","广州酒家","GZJJ","2017.06.27",1,"340802","食品饮料","休闲食品","烘焙食品"
"603004.SH","鼎龙科技","DLKJ","2023.12.27",1,"220309","基础化工","化学制品","其他化学制品"
"603207.SH","小方制药","XFZY","2024.08.26",1,"370102","医药生物","化学制药","化学制剂"
"688701.SH","卓锦股份","ZJGF","2021.09.16",7,"760104","环保","环境治理","综合环境治理"
"300340.SZ","科恒股份","KHGF","2012.07.26",6,"630702","电力设备","电池","电池化学品"
"600207.SH","安彩高科","ACGK","1999.07.14",1,"630504","电力设备","光伏设备","光伏辅材"
"600810.SH","神马股份","SMGF","1994.01.06",1,"220406","基础化工","化学纤维","锦纶"
"002356.SZ","赫美集团","HMJT","2010.02.09",1,"450303","商贸零售","一般零售","多业态零售"
"002467.SZ","二六三","ELS","2010.09.08",1,"730104","通信","通信服务","通信应用增值服务"
"600115.SH","中国东航","ZGDH","1997.11.05",1,"421001","交通运输","航空机场","航空运输"
"600369.SH","西南证券","XNZQ","2001.01.09",1,"490101","非银金融","证券Ⅱ","证券Ⅲ"
"600493.SH","凤竹纺织","FZFZ","2004.04.21",1,"350102","纺织服饰","纺织制造","棉纺"
"600580.SH","卧龙电驱","WLDQ","2002.06.06",1,"630101","电力设备","电机Ⅱ","电机Ⅲ"
"600830.SH","香溢融通","XYRT","1994.02.24",1,"490302","非银金融","多元金融","金融控股"
"601595.SH","上海电影","SHDY","2016.08.17",1,"720601","传媒","影视院线","影视动漫制作"
"601727.SH","上海电气","SHDQ","2008.12.05",1,"630301","电力设备","其他电源设备Ⅱ","综合电力设备商"
"603289.SH","泰瑞机器","TRJQ","2017.10.31",1,"640209","机械设备","专用设备","其他专用设备"
"603718.SH","海利生物","HLSW","2015.05.15",1,"110801","农林牧渔","动物保健Ⅱ","动物保健Ⅲ"
"688511.SH","天微电子","TWDZ","2021.07.30",7,"650501","国防军工","军工电子Ⅱ","军工电子Ⅲ"
"688680.SH","海优新材","HYXC","2021.01.22",7,"630504","电力设备","光伏设备","光伏辅材"
"000061.SZ","农产品","NCP","1997.01.10",1,"450304","商贸零售","一般零售","商业物业经营"
"002739.SZ","万达电影","WDDY","2015.01.22",1,"720602","传媒","影视院线","院线"
"600186.SH","莲花控股","LHKG","1998.08.25",1,"340901","食品饮料","调味发酵品Ⅱ","调味发酵品Ⅲ"
"688272.SH","富吉瑞","FJR","2021.10.18",7,"650501","国防军工","军工电子Ⅱ","军工电子Ⅲ"
"688396.SH","华润微","HRW","2020.02.27",7,"270106","电子","半导体","集成电路制造"
"600006.SH","东风股份","DFGF","1999.07.27",1,"280601","汽车","商用车","商用载货车"
"688073.SH","毕得医药","BDYY","2022.10.11",7,"370603","医药生物","医疗服务","医疗研发外包"
"688006.SH","杭可科技","HKKJ","2019.07.22",7,"630703","电力设备","电池","锂电专用设备"
"688638.SH","誉辰智能","YCZN","2023.07.12",7,"630703","电力设备","电池","锂电专用设备"
"688133.SH","泰坦科技","TTKJ","2020.10.30",7,"220309","基础化工","化学制品","其他化学制品"
"688116.SH","天奈科技","TNKJ","2019.09.25",7,"630702","电力设备","电池","电池化学品"
"600603.SH","ST广物","STGW","1992.01.13",1,"430101","房地产","房地产开发","住宅开发"
"688529.SH","豪森智能","HSZN","2020.11.09",7,"640209","机械设备","专用设备","其他专用设备"
"301586.SZ","佳力奇","JLQ","2024.08.28",6,"650201","国防军工","航空装备Ⅱ","航空装备Ⅲ"
"688399.SH","硕世生物","SSSW","2019.12.05",7,"370504","医药生物","医疗器械","体外诊断"
"688223.SH","晶科能源","JKNY","2022.01.26",7,"630502","电力设备","光伏设备","光伏电池组件"
"002860.SZ","星帅尔","XSE","2017.04.12",1,"330601","家用电器","家电零部件Ⅱ","家电零部件Ⅲ"
"688320.SH","禾川科技","HCKJ","2022.04.28",7,"640702","机械设备","自动化设备","工控设备"
"600208.SH","衢州发展","QZFZ","1999.06.23",1,"430101","房地产","房地产开发","住宅开发"
"600331.SH","宏达股份","HDGF","2001.12.20",1,"220802","基础化工","农化制品","磷肥及磷化工"
"601619.SH","嘉泽新能","JZXN","2017.07.20",1,"410107","公用事业","电力","风力发电"
"688693.SH","锴威特","KWT","2023.08.18",7,"270102","电子","半导体","分立器件"
"301577.SZ","美信科技","MXKJ","2024.01.24",6,"730204","通信","通信设备","通信网络设备及器件"
"603773.SH","沃格光电","WGGD","2018.04.17",1,"270301","电子","光学光电子","面板"
"002822.SZ","ST中装","STZZ","2016.11.29",1,"620201","建筑装饰","装修装饰Ⅱ","装修装饰Ⅲ"
"688710.SH","益诺思","YNS","2024.09.03",7,"370603","医药生物","医疗服务","医疗研发外包"
"001277.SZ","速达股份","SDGF","2024.09.03",1,"640203","机械设备","专用设备","能源及重型设备"
"002888.SZ","惠威科技","HWKJ","2017.07.21",1,"270503","电子","消费电子","品牌消费电子"
"301607.SZ","富特科技","FTKJ","2024.09.04",6,"280206","汽车","汽车零部件","汽车电子电气系统"
"300668.SZ","杰恩设计","JESJ","2017.06.19",6,"620601","建筑装饰","工程咨询服务Ⅱ","工程咨询服务Ⅲ"
"002828.SZ","贝肯能源","BKNY","2016.12.08",1,"750201","石油石化","油服工程","油田服务"
"000596.SZ","古井贡酒","GJGJ","1996.09.27",1,"340501","食品饮料","白酒Ⅱ","白酒Ⅲ"
"002425.SZ","ST凯文","STKW","2010.06.08",1,"720401","传媒","游戏Ⅱ","游戏Ⅲ"
"002168.SZ","ST惠程","STHC","2007.09.19",1,"630802","电力设备","电网设备","配电设备"
"301399.SZ","英特科技","YTKJ","2023.05.23",6,"640105","机械设备","通用设备","制冷空调设备"
"301152.SZ","天力锂能","TLLN","2022.08.29",6,"630702","电力设备","电池","电池化学品"
"301600.SZ","慧翰股份","HHGF","2024.09.11",6,"710103","计算机","计算机设备","其他计算机设备"
"002351.SZ","漫步者","MBZ","2010.02.05",1,"270503","电子","消费电子","品牌消费电子"
"002785.SZ","万里石","WLS","2015.12.23",1,"610303","建筑材料","装修建材","其他建材"
"300629.SZ","新劲刚","XJG","2017.03.24",6,"650501","国防军工","军工电子Ⅱ","军工电子Ⅲ"
"603757.SH","大元泵业","DYBY","2017.07.11",1,"640106","机械设备","通用设备","其他通用设备"
"688576.SH","西山科技","XSKJ","2023.06.06",7,"370503","医药生物","医疗器械","医疗耗材"
"603800.SH","洪田股份","HTGF","2015.12.10",1,"640203","机械设备","专用设备","能源及重型设备"
"000521.SZ","长虹美菱","CHML","1993.10.18",1,"330106","家用电器","白色家电","冰洗"
"600526.SH","菲达环保","FDHB","2002.07.22",1,"760201","环保","环保设备Ⅱ","环保设备Ⅲ"
"002708.SZ","光洋股份","GYGF","2014.01.21",1,"280203","汽车","汽车零部件","底盘与发动机系统"
"688509.SH","正元地信","ZYDX","2021.07.30",7,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"601518.SH","吉林高速","JLGS","2010.03.19",1,"420901","交通运输","铁路公路","高速公路"
"688329.SH","艾隆科技","ALKJ","2021.03.29",7,"640704","机械设备","自动化设备","其他自动化设备"
"301322.SZ","绿通科技","LTKJ","2023.03.06",6,"280401","汽车","摩托车及其他","其他运输设备"
"300442.SZ","润泽科技","RZKJ","2015.04.24",6,"730104","通信","通信服务","通信应用增值服务"
"688577.SH","浙海德曼","ZHDM","2020.09.16",7,"640101","机械设备","通用设备","机床工具"
"002016.SZ","世荣兆业","SRZY","2004.07.08",1,"430101","房地产","房地产开发","住宅开发"
"603091.SH","众鑫股份","ZXGF","2024.09.20",1,"360205","轻工制造","包装印刷","纸包装"
"300854.SZ","中兰环保","ZLHB","2021.09.16",6,"760103","环保","环境治理","固废治理"
"002245.SZ","蔚蓝锂芯","WLLX","2008.06.05",1,"630701","电力设备","电池","锂电池"
"000017.SZ","深中华A","SZHA","1992.03.31",1,"350301","纺织服饰","饰品","钟表珠宝"
"002798.SZ","帝欧家居","DOJJ","2016.05.25",1,"360306","轻工制造","家居用品","瓷砖地板"
"002102.SZ","能特科技","NTKJ","2006.12.29",1,"370101","医药生物","化学制药","原料药"
"688612.SH","威迈斯","WMS","2023.07.26",7,"280206","汽车","汽车零部件","汽车电子电气系统"
"301105.SZ","鸿铭股份","HMGF","2022.12.30",6,"640208","机械设备","专用设备","印刷包装机械"
"300430.SZ","诚益通","CYT","2015.03.19",6,"640106","机械设备","通用设备","其他通用设备"
"600537.SH","亿晶光电","YJGD","2003.01.23",1,"630502","电力设备","光伏设备","光伏电池组件"
"688236.SH","春立医疗","CLYL","2021.12.30",7,"370503","医药生物","医疗器械","医疗耗材"
"601968.SH","宝钢包装","BGBZ","2015.06.11",1,"360203","轻工制造","包装印刷","金属包装"
"300427.SZ","红相股份","HXGF","2015.02.17",6,"630803","电力设备","电网设备","电网自动化设备"
"600021.SH","上海电力","SHDL","2003.10.29",1,"410101","公用事业","电力","火力发电"
"301551.SZ","无线传媒","WXCM","2024.09.26",6,"721001","传媒","电视广播Ⅱ","电视广播Ⅲ"
"688615.SH","合合信息","HHXX","2024.09.26",7,"710401","计算机","软件开发","垂直应用软件"
"301618.SZ","长联科技","CLKJ","2024.09.30",6,"220308","基础化工","化学制品","纺织化学制品"
"002251.SZ","ST步步高","STBBG","2008.06.19",1,"450302","商贸零售","一般零售","超市"
"300859.SZ","西域旅游","XYLY","2020.08.06",6,"461003","社会服务","旅游及景区","自然景区"
"002527.SZ","新时达","XSD","2010.12.24",1,"640204","机械设备","专用设备","楼宇设备"
"300134.SZ","大富科技","DFKJ","2010.10.26",6,"730204","通信","通信设备","通信网络设备及器件"
"001279.SZ","强邦新材","QBXC","2024.10.11",1,"360202","轻工制造","包装印刷","印刷"
"000404.SZ","长虹华意","CHHY","1996.06.19",1,"330601","家用电器","家电零部件Ⅱ","家电零部件Ⅲ"
"601229.SH","上海银行","SHYH","2016.11.16",1,"480401","银行","城商行Ⅱ","城商行Ⅲ"
"000548.SZ","湖南投资","HNTZ","1993.12.20",1,"420901","交通运输","铁路公路","高速公路"
"688316.SH","青云科技","QYKJ","2021.03.16",7,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"301522.SZ","上大股份","SDGF","2024.10.16",6,"240201","有色金属","金属新材料","其他金属新材料"
"002816.SZ","和科达","HKD","2016.10.25",1,"640209","机械设备","专用设备","其他专用设备"
"002549.SZ","凯美特气","KMTQ","2011.02.18",1,"220309","基础化工","化学制品","其他化学制品"
"300317.SZ","珈伟新能","JWXN","2012.05.11",6,"410106","公用事业","电力","光伏发电"
"002377.SZ","国创高新","GCGX","2010.03.23",1,"750303","石油石化","炼化及贸易","其他石化"
"301556.SZ","托普云农","TPYN","2024.10.17",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"688259.SH","创耀科技","CYKJ","2022.01.12",7,"270104","电子","半导体","数字芯片设计"
"300069.SZ","金利华电","JLHD","2010.04.21",6,"630805","电力设备","电网设备","线缆部件及其他"
"601226.SH","华电科工","HDKG","2014.12.11",1,"620404","建筑装饰","专业工程","其他专业工程"
"301139.SZ","元道通信","YDTX","2022.07.08",6,"730103","通信","通信服务","通信工程及服务"
"300222.SZ","科大智能","KDZN","2011.05.25",6,"630803","电力设备","电网设备","电网自动化设备"
"301024.SZ","霍普股份","HPGF","2021.07.28",6,"620601","建筑装饰","工程咨询服务Ⅱ","工程咨询服务Ⅲ"
"300419.SZ","ST浩丰","STHF","2015.01.22",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"000796.SZ","凯撒旅业","KSLY","1997.07.03",1,"461004","社会服务","旅游及景区","旅游综合"
"603188.SH","亚邦股份","YBGF","2014.09.09",1,"220308","基础化工","化学制品","纺织化学制品"
"002355.SZ","兴民智通","XMZT","2010.02.09",1,"280204","汽车","汽车零部件","轮胎轮毂"
"300152.SZ","新动力","XDL","2010.12.29",6,"760104","环保","环境治理","综合环境治理"
"002642.SZ","荣联科技","RLKJ","2011.12.20",1,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"300688.SZ","创业黑马","CYHM","2017.08.10",6,"461102","社会服务","教育","培训教育"
"301592.SZ","六九一二","LJYE","2024.10.24",6,"650501","国防军工","军工电子Ⅱ","军工电子Ⅲ"
"301626.SZ","苏州天脉","SZTM","2024.10.24",6,"270504","电子","消费电子","消费电子零部件及组装"
"301613.SZ","新铝时代","XLSD","2024.10.25",6,"280205","汽车","汽车零部件","其他汽车零部件"
"688287.SH","ST观典","STGD","2022.05.25",7,"650201","国防军工","航空装备Ⅱ","航空装备Ⅲ"
"300300.SZ","ST峡创","STXC","2012.03.19",6,"710301","计算机","IT服务Ⅱ","IT服务Ⅲ"
"688726.SH","拉普拉斯","LPLS","2024.10.29",7,"630505","电力设备","光伏设备","光伏加工设备"
"001309.SZ","德明利","DML","2022.07.01",1,"270104","电子","半导体","数字芯片设计"
"603300.SH","海南华铁","HNHT","2015.05.29",1,"490305","非银金融","多元金融","租赁"
"603126.SH","中材节能","ZCJN","2014.07.31",1,"760201","环保","环保设备Ⅱ","环保设备Ⅲ"
"603922.SH","金鸿顺","JHS","2017.10.23",1,"280205","汽车","汽车零部件","其他汽车零部件"
"603722.SH","阿科力","AKL","2017.10.25",1,"220309","基础化工","化学制品","其他化学制品"
"002155.SZ","湖南黄金","HNHJ","2007.08.16",1,"240401","有色金属","贵金属","黄金"
"300443.SZ","金雷股份","JLGF","2015.04.22",6,"630602","电力设备","风电设备","风电零部件"
"601018.SH","宁波港","NBG","2010.09.28",1,"421102","交通运输","航运港口","港口"
"601326.SH","秦港股份","QGGF","2017.08.16",1,"421102","交通运输","航运港口","港口"
"603258.SH","电魂网络","DHWL","2016.10.26",1,"720401","传媒","游戏Ⅱ","游戏Ⅲ"
